식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D220-716000000-0106,과ㆍ채주스_자몽 주스 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,33,,0.56,,,,4.72,,,,,,11,,,,,,,,,,0.14,,3,식품의약품안전처,360g(,카페베네,2,수집,2022-07-05,2023-01-05,1471000,식품의약품안전처
D220-716000000-0107,과ㆍ채주스_자몽 후레쉬 주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,21,,0.21,,,5.11,5.11,,,,,,,,,,,,,,,,,,3,식품의약품안전처,470g(,탐앰탐스,2,수집,2022-07-13,2023-01-05,1471000,식품의약품안전처
D220-716000000-0108,과ㆍ채주스_청포도케일 착즙주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,36,,0.28,,,,7.63,,,,,,8,,,,,,,,,,0.00,,3,식품의약품안전처,354g(,할리스,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-716000000-0109,과ㆍ채주스_초코바나나주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,62,,1.37,,,,6.01,,,,,,22,,,,,,,,,,0.47,,3,식품의약품안전처,591g(,메가커피,2,수집,2022-07-06,2023-01-05,1471000,식품의약품안전처
D220-716000000-0110,과ㆍ채주스_초코바나나,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,63,,1.45,1.28,,11.40,10.00,,,,,,17,,,,,,,,,2.31,0.80,0.03,3,식품의약품안전처,100g(,카페봄봄,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-716000000-0111,과ㆍ채주스_케일&사과주스 병음료,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,55,,0.00,,,,13.68,,,,,,13,,,,,,,,,,0.00,,3,식품의약품안전처,190g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-716000000-0112,과ㆍ채주스_키위 생과일주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,53,,0.28,,,,0.00,,,,,,2,,,,,,,,,,0.00,,3,식품의약품안전처,360g(,요거프레소,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-716000000-0113,과ㆍ채주스_키위 주스 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,43,,0.28,,,,8.06,,,,,,13,,,,,,,,,,0.00,,3,식품의약품안전처,360g(,카페베네,2,수집,2022-07-05,2023-01-05,1471000,식품의약품안전처
D220-716000000-0114,과ㆍ채주스_키위 주스 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,60,,0.46,,,,8.97,,,,,,5,,,,,,,,,,0.00,,3,식품의약품안전처,435g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-716000000-0115,과ㆍ채주스_키위 주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,41,,0.00,,,,9.72,,,,,,1,,,,,,,,,,0.08,,3,식품의약품안전처,360g(,커피베이,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-716000000-0116,과ㆍ채주스_키위주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,55,,0.21,,,,4.61,,,,,,1,,,,,,,,,,0.00,,3,식품의약품안전처,473g(,카페띠아모,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-716000000-0117,과ㆍ채주스_키위쥬스 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,45,,0.58,,,,7.98,,,,,,2,,,,,,,,,,0.02,,3,식품의약품안전처,590g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D220-716000000-0118,과ㆍ채주스_키위쥬스 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,43,,0.56,,,,7.66,,,,,,1,,,,,,,,,,0.02,,3,식품의약품안전처,410g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D220-716000000-0119,과ㆍ채주스_토마토 생과일주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,22,,0.28,,,,0.00,,,,,,6,,,,,,,,,,0.00,,3,식품의약품안전처,360g(,요거프레소,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-716000000-0120,과ㆍ채주스_토마토 주스 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,37,,0.76,,,,5.57,,,,,,38,,,,,,,,,,0.00,,3,식품의약품안전처,395g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-716000000-0121,과ㆍ채주스_토마토 주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,24,,0.70,,,,4.06,,,,,,2,,,,,,,,,,0.00,,3,식품의약품안전처,473g(,카페띠아모,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-716000000-0122,과ㆍ채주스_토마토 주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,21,,0.56,,,,4.44,,,,,,3,,,,,,,,,,0.08,,3,식품의약품안전처,360g(,커피베이,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-716000000-0123,과ㆍ채주스_토마토주스 병음료,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,37,,0.53,,,,8.42,,,,,,63,,,,,,,,,,0.00,,3,식품의약품안전처,190g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-716000000-0124,과ㆍ채주스_토마토쥬스 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,27,,0.64,,,,5.41,,,,,,4,,,,,,,,,,0.03,,3,식품의약품안전처,575g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D220-716000000-0125,과ㆍ채주스_토마토쥬스 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,27,,0.59,,,,5.41,,,,,,3,,,,,,,,,,0.03,,3,식품의약품안전처,370g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D220-716000000-0126,과ㆍ채주스_파이팅 청귤 병음료,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,50,,0.53,,,,11.58,,,,,,3,,,,,,,,,,0.00,,3,식품의약품안전처,190g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-716000000-0127,과ㆍ채주스_파인 자몽 주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,25,,0.24,,,,4.34,,,,,,57,,,,,,,,,,0.00,,3,식품의약품안전처,415g(,토프레소,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-716000000-0128,과ㆍ채주스_파인애플 주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,37,,0.21,,,8.94,7.66,,,,,,6,,,,,,,,,,,,3,식품의약품안전처,470g(,탐앰탐스,2,수집,2022-07-13,2023-01-05,1471000,식품의약품안전처
D220-716000000-0129,과ㆍ채주스_한라봉주스 병음료,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,41,,0.26,,,,8.42,,,,,,5,,,,,,,,,,0.00,,3,식품의약품안전처,190g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-716000000-0130,과ㆍ채주스_한방에 쭉 감당 병음료,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,53,,0.53,,,,12.11,,,,,,5,,,,,,,,,,0.00,,3,식품의약품안전처,190g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-716000000-0131,과ㆍ채주스_햇사과 주스 병음료,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,59,,0.11,,,,14.21,,,,,,5,,,,,,,,,,0.00,,3,식품의약품안전처,190g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-716000000-0132,과ㆍ채주스_홍시 주스 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,46,,0.14,,,,9.72,,,,,,0,,,,,,,,,,0.00,,3,식품의약품안전처,360g(,카페베네,2,수집,2022-07-05,2023-01-05,1471000,식품의약품안전처
D220-716000000-0133,과ㆍ채주스_홍시주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20716,과ㆍ채주스,2071600,해당없음,207160000,해당없음,00,해당없음,100ml,57,,0.12,,,,13.77,,,,,,7,,,,,,,,,,0.00,,3,식품의약품안전처,414g(,이디야,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-717000000-0001,귤차_제주 청귤 그린티 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20717,귤차,2071700,해당없음,207170000,해당없음,00,해당없음,100ml,184,,0.00,,,,40.96,,,,,,11,,,,,,,,,,0.00,,3,식품의약품안전처,83g(o,할리스,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-717000000-0002,귤차_제주 한라봉감귤차 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20717,귤차,2071700,해당없음,207170000,해당없음,00,해당없음,100ml,56,,0.28,,,,13.56,,,,,,2,,,,,,,,,,0.00,,3,식품의약품안전처,354g(,할리스,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-717000000-0003,귤차_제주 한라봉감귤차 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20717,귤차,2071700,해당없음,207170000,해당없음,00,해당없음,100ml,56,,0.28,,,,13.56,,,,,,2,,,,,,,,,,0.00,,3,식품의약품안전처,354g(,할리스,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-717000000-0004,귤차_제주청귤 블라썸 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20717,귤차,2071700,해당없음,207170000,해당없음,00,해당없음,100ml,49,,0.14,,,,11.02,,,,,,1,,,,,,,,,,0.02,,3,식품의약품안전처,414g(,이디야,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-717000000-0005,귤차_제주청귤 오리지널 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20717,귤차,2071700,해당없음,207170000,해당없음,00,해당없음,100ml,53,,0.11,,,,12.27,,,,,,1,,,,,,,,,,0.02,,3,식품의약품안전처,414g(,이디야,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-718000000-0001,기타음료_라임모히또,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20718,기타음료,2071800,해당없음,207180000,해당없음,00,해당없음,100ml,39,,0.07,,,,6.45,,,,,,1,,,,,,,,,,0.00,,3,식품의약품안전처,710g(,메가커피,2,수집,2022-07-06,2023-01-05,1471000,식품의약품안전처
D220-718000000-0002,기타음료_레드 파워 스매셔 (Grande),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20718,기타음료,2071800,해당없음,207180000,해당없음,00,해당없음,100ml,78,,0.21,,,,14.16,,,,,,8,,,,,,,,,,0.00,,3,식품의약품안전처,473g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-718000000-0003,기타음료_스타벅스 슬래머 (Grande),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20718,기타음료,2071800,해당없음,207180000,해당없음,00,해당없음,100ml,50,,0.00,,,,11.63,,,,,,0,,,,,,,,,,0.00,,3,식품의약품안전처,473g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-718000000-0004,기타음료_아이스미초,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20718,기타음료,2071800,해당없음,207180000,해당없음,00,해당없음,100ml,25,,0.17,,,,6.00,,,,,,2,,,,,,,,,,0.01,,3,식품의약품안전처,600g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-718000000-0005,기타음료_자몽모히또,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20718,기타음료,2071800,해당없음,207180000,해당없음,00,해당없음,100ml,38,,0.11,,,,6.08,,,,,,1,,,,,,,,,,0.00,,3,식품의약품안전처,710g(,메가커피,2,수집,2022-07-06,2023-01-05,1471000,식품의약품안전처
D220-718000000-0006,기타음료_청포도모히또,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20718,기타음료,2071800,해당없음,207180000,해당없음,00,해당없음,100ml,39,,0.07,,,,7.28,,,,,,1,,,,,,,,,,0.00,,3,식품의약품안전처,710g(,메가커피,2,수집,2022-07-06,2023-01-05,1471000,식품의약품안전처
D220-718000000-0007,기타음료_청포도플라워 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20718,기타음료,2071800,해당없음,207180000,해당없음,00,해당없음,100ml,40,,0.00,,,,9.45,,,,,,1,,,,,,,,,,0.00,,3,식품의약품안전처,550g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-719000000-0001,기타차_골든펄 딸기 캐모마일티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,39,,0.00,,,,5.50,,,,,,9,,,,,,,,,,,,3,식품의약품안전처,473g(,공차,2,수집,2022-06-22,2023-01-05,1471000,식품의약품안전처
D220-719000000-0002,기타차_골든펄 망고 패션프룻 그린티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,45,,0.00,,,,8.03,,,,,,1,,,,,,,,,,,,3,식품의약품안전처,473g(,공차,2,수집,2022-06-22,2023-01-05,1471000,식품의약품안전처
D220-719000000-0003,기타차_깔라만시,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,32,,0.00,,,,7.32,,,,,,0,,,,,,,,,,0.00,,3,식품의약품안전처,355g(,커피에 반하다,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-719000000-0004,기타차_깔라만시티 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,66,,0.25,,,,16.34,,,,,,32,,,,,,,,,,0.00,,3,식품의약품안전처,404g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-719000000-0005,기타차_깔라봉 차 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,45,,0.04,,,,10.46,,,,,,12,,,,,,,,,,,,3,식품의약품안전처,495g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D220-719000000-0006,기타차_깔라봉 차 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,47,,0.03,,,,11.16,,,,,,13,,,,,,,,,,,,3,식품의약품안전처,310g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D220-719000000-0007,기타차_딸기티 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,82,,0.06,,,,19.72,,,,,,3,,,,,,,,,,0.00,,3,식품의약품안전처,355g(,커피에 반하다,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-719000000-0008,기타차_딸기티 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,82,,0.06,,,,19.72,,,,,,3,,,,,,,,,,0.00,,3,식품의약품안전처,355g(,커피에 반하다,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-719000000-0009,기타차_라임티 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,25,,0.00,,,,5.97,,,,,,10,,,,,,,,,,0.00,,3,식품의약품안전처,360g(,커피베이,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-719000000-0010,기타차_라임티 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,25,,0.00,,,,5.97,,,,,,10,,,,,,,,,,0.00,,3,식품의약품안전처,360g(,커피베이,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-719000000-0011,기타차_삼라봉티 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,43,,0.48,,,,8.64,,,,,,3,,,,,,,,,,0.00,,3,식품의약품안전처,625g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-719000000-0012,기타차_삼라봉티 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20719,기타차,2071900,해당없음,207190000,해당없음,00,해당없음,100ml,61,,0.25,,,,14.25,,,,,,5,,,,,,,,,,0.00,,3,식품의약품안전처,393g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
